id,name_jp,name_en,series,series_en,ntbl,namenum,type,tiles,nature,variant,image_id,shape_group,shape_element,shape,koma_unk
178,中川,Nakagawa,nakagawa,kk,Kochi Kame,8,13,support,3,Laughter (笑),3K (T3),178,2,2,##.../.#.../...../.....,69;1;77;1;48
179,麗子,Reiko,reiko,kk,Kochi Kame,8,14,help,1,Neutral (なし),1K,179,0,0,#..../...../...../.....,70;2;52;1;49
180,麗子,Reiko,reiko,kk,Kochi Kame,8,15,support,2,Laughter (笑),2K (T1),180,1,0,##.../...../...../.....,70;1;78;1;49
181,麗子,Reiko,reiko,kk,Kochi Kame,8,16,support,3,Laughter (笑),3K (T5),181,2,4,#..../##.../...../.....,70;1;78;2;49
182,本田速人,Hayato,hayato,kk,Kochi Kame,8,17,help,1,Neutral (なし),1K,182,0,0,#..../...../...../.....,71;2;33;1;48
183,本田速人,Hayato,hayato,kk,Kochi Kame,8,18,support,2,Laughter (笑),2K (T2),183,1,1,#..../#..../...../.....,71;1;79;2;48
184,本田速人,Hayato,hayato,kk,Kochi Kame,8,19,support,3,Laughter (笑),3K (T6),184,2,5,##.../#..../...../.....,71;1;79;1;48
185,日暮,Higure,higure,kk,Kochi Kame,8,20,help,1,Neutral (なし),1K,185,0,0,#..../...../...../.....,72;2;28;1;48
186,日暮,Higure,higure,kk,Kochi Kame,8,21,support,2,Laughter (笑),2K (T1),186,1,0,##.../...../...../.....,72;1;80;2;48
187,日暮,Higure,higure,kk,Kochi Kame,8,22,support,3,Laughter (笑),3K (T4),187,2,3,.#.../##.../...../.....,72;1;80;3;48
188,ボルボ,Volvo,volvo,kk,Kochi Kame,8,23,help,1,Neutral (なし),1K,188,0,0,#..../...../...../.....,73;2;35;1;48
189,ボルボ,Volvo,volvo,kk,Kochi Kame,8,24,support,2,Laughter (笑),2K (T2),189,1,1,#..../#..../...../.....,73;1;81;2;48
190,ボルボ,Volvo,volvo,kk,Kochi Kame,8,25,support,3,Laughter (笑),3K (T4),190,2,3,.#.../##.../...../.....,73;1;81;3;48
191,左近寺,Ryunnosuke,ryunnosuke,kk,Kochi Kame,8,26,help,1,Neutral (なし),1K,191,0,0,#..../...../...../.....,74;2;40;1;48
192,左近寺,Ryunnosuke,ryunnosuke,kk,Kochi Kame,8,27,support,2,Laughter (笑),2K (T1),192,1,0,##.../...../...../.....,74;1;82;2;48
193,左近寺,Ryunnosuke,ryunnosuke,kk,Kochi Kame,8,28,support,3,Laughter (笑),3K (T1),193,2,0,###../...../...../.....,74;1;82;2;48
194,海パン刑事,Kaipan Deka,kaipan-deka,kk,Kochi Kame,8,29,help,1,Neutral (なし),1K,194,0,0,#..../...../...../.....,75;2;46;1;48
195,海パン刑事,Kaipan Deka,kaipan-deka,kk,Kochi Kame,8,30,support,2,Laughter (笑),2K (T2),195,1,1,#..../#..../...../.....,75;1;83;2;48
196,特殊刑事,Special Assembly,special-assembly,kk,Kochi Kame,8,31,support,3,Laughter (笑),3K (T3),196,2,2,##.../.#.../...../.....,75;1;83;3;48
197,纏,Matoi,matoi,kk,Kochi Kame,8,32,help,1,Neutral (なし),1K,197,0,0,#..../...../...../.....,76;2;18;1;49
198,マリア,Maria,maria,kk,Kochi Kame,8,33,help,1,Neutral (なし),1K,198,0,0,#..../...../...../.....,77;2;22;1;49
199,寺井,Terai,terai,kk,Kochi Kame,8,34,help,1,Neutral (なし),1K,199,0,0,#..../...../...../.....,78;2;40;1;48
200,早矢,Hayashi,hayashi,kk,Kochi Kame,8,35,help,1,Neutral (なし),1K,200,0,0,#..../...../...../.....,79;2;39;1;49
201,檸檬,Lemon,lemon,kk,Kochi Kame,8,36,help,1,Neutral (なし),1K,201,0,0,#..../...../...../.....,80;2;47;1;49
202,ハル,Haru,haru,kk,Kochi Kame,8,37,help,1,Neutral (なし),1K,202,0,0,#..../...../...../.....,81;2;48;1;49
203,コブラ,Cobra,cobra,cb,Space Adventure Cobra,9,0,help,1,Neutral (なし),1K,203,0,0,#..../...../...../.....,82;2;14;1;48
204,コブラ,Cobra,cobra,cb,Space Adventure Cobra,9,1,support,2,Power (力),2K (T1),204,1,0,##.../...../...../.....,82;1;182;2;48
205,コブラ,Cobra,cobra,cb,Space Adventure Cobra,9,2,support,3,Power (力),3K (T2),205,2,1,#..../#..../#..../.....,82;1;182;2;48
206,クリスタルボーイ,Crystal Boy,crystal-boy,cb,Space Adventure Cobra,9,3,help,1,Neutral (なし),1K,206,0,0,#..../...../...../.....,83;2;30;1;48
207,クリスタルボーイ,Crystal Boy,crystal-boy,cb,Space Adventure Cobra,9,4,support,2,Power (力),2K (T2),207,1,1,#..../#..../...../.....,83;1;183;1;48
208,クリスタルボーイ,Crystal Boy,crystal-boy,cb,Space Adventure Cobra,9,5,support,3,Power (力),3K (T6),208,2,5,##.../#..../...../.....,83;1;183;1;48
209,レディ,Lady Armanoid,lady-armanoid,cb,Space Adventure Cobra,9,6,help,1,Neutral (なし),1K,209,0,0,#..../...../...../.....,84;2;22;1;49
210,レディ,Lady Armanoid,lady-armanoid,cb,Space Adventure Cobra,9,7,support,2,Knowledge (知),2K (T2),210,1,1,#..../#..../...../.....,84;1;184;1;49
211,レディ,Lady Armanoid,lady-armanoid,cb,Space Adventure Cobra,9,8,support,3,Knowledge (知),3K (T6),211,2,5,##.../#..../...../.....,84;1;184;1;49
212,江田島平八,Edajima,edajima,oj,Sakigake!! Otokojuku,10,0,help,1,Neutral (なし),1K,212,0,0,#..../...../...../.....,85;2;53;1;48
213,江田島平八,Edajima,edajima,oj,Sakigake!! Otokojuku,10,1,battle,8,Power (力),8K (T1),213,7,0,##.../##.../##.../##...,85;0;66;5;48
214,桃,Momotaro,momotaro,oj,Sakigake!! Otokojuku,10,2,help,1,Neutral (なし),1K,214,0,0,#..../...../...../.....,86;2;55;1;48
215,桃,Momotaro,momotaro,oj,Sakigake!! Otokojuku,10,3,support,2,Power (力),2K (T1),215,1,0,##.../...../...../.....,86;1;164;1;48
216,桃,Momotaro,momotaro,oj,Sakigake!! Otokojuku,10,4,support,3,Power (力),3K (T3),216,2,2,##.../.#.../...../.....,86;1;164;3;48
217,桃,Momotaro,momotaro,oj,Sakigake!! Otokojuku,10,5,battle,4,Power (力),4K (T9),217,3,8,#..../##.../#..../.....,86;0;67;3;48
218,桃,Momotaro,momotaro,oj,Sakigake!! Otokojuku,10,6,battle,5,Power (力),5K (T6),218,4,5,##.../##.../#..../.....,86;0;67;2;48
219,桃,Momotaro,momotaro,oj,Sakigake!! Otokojuku,10,7,battle,6,Power (力),6K (T2),219,5,1,##.../##.../##.../.....,86;0;67;5;48
220,桃,Momotaro,momotaro,oj,Sakigake!! Otokojuku,10,8,battle,6,Power (力),6K (T12),220,5,11,###../.##../..#../.....,86;0;67;5;16
221,大豪院邪鬼,Jaki,jaki,oj,Sakigake!! Otokojuku,10,9,help,1,Neutral (なし),1K,221,0,0,#..../...../...../.....,87;2;43;1;48
222,大豪院邪鬼,Jaki,jaki,oj,Sakigake!! Otokojuku,10,10,support,2,Power (力),2K (T1),222,1,0,##.../...../...../.....,87;1;165;2;48
223,大豪院邪鬼,,,oj,,10,11,support,3,,,223,2,1,#..../#..../#..../.....,87;1;165;3;48
224,伊達,Date,date,oj,Sakigake!! Otokojuku,10,12,help,1,Neutral (なし),1K,224,0,0,#..../...../...../.....,88;2;44;1;48
225,伊達,Date,date,oj,Sakigake!! Otokojuku,10,13,support,2,Power (力),2K (T2),225,1,1,#..../#..../...../.....,88;1;166;2;48
226,伊達,,,oj,,10,14,support,3,,,226,2,2,##.../.#.../...../.....,88;1;166;2;48
227,飛燕,Hien,hien,oj,Sakigake!! Otokojuku,10,15,help,1,Neutral (なし),1K,227,0,0,#..../...../...../.....,89;2;3;1;48
228,飛燕,Hien,hien,oj,Sakigake!! Otokojuku,10,16,support,2,Knowledge (知),2K (T1),228,1,0,##.../...../...../.....,89;1;167;1;48
229,飛燕,,,oj,,10,17,support,3,,,229,2,2,##.../.#.../...../.....,89;1;167;2;48
230,Ｊ,J,j,oj,Sakigake!! Otokojuku,10,18,help,1,Neutral (なし),1K,230,0,0,#..../...../...../.....,90;2;40;1;48
231,Ｊ,J,j,oj,Sakigake!! Otokojuku,10,19,support,2,Power (力),2K (T1),231,1,0,##.../...../...../.....,90;1;168;1;48
232,Ｊ,,,oj,,10,20,support,3,,,232,2,1,#..../#..../#..../.....,90;1;168;2;48
233,富樫,Genji,genji,oj,Sakigake!! Otokojuku,10,21,help,1,Neutral (なし),1K,233,0,0,#..../...../...../.....,91;2;45;1;48
234,虎丸,Ryuji,ryuji,oj,Sakigake!! Otokojuku,10,22,help,1,Neutral (なし),1K,234,0,0,#..../...../...../.....,92;2;38;1;48
235,雷電,Raiden,raiden,oj,Sakigake!! Otokojuku,10,23,help,1,Neutral (なし),1K,235,0,0,#..../...../...../.....,93;2;47;1;48
236,王大人,Wan Taaren,wan-taaren,oj,Sakigake!! Otokojuku,10,24,help,1,Neutral (なし),1K,236,0,0,#..../...../...../.....,94;2;35;1;48
237,ぬ〜べ〜,Nube,nube,nb,Jigoku Sensei Nube,11,0,help,1,Neutral (なし),1K,237,0,0,#..../...../...../.....,95;2;55;1;48
238,ぬ〜べ〜,Nube,nube,nb,Jigoku Sensei Nube,11,1,support,2,Power (力),2K (T1),238,1,0,##.../...../...../.....,95;1;180;2;48
239,ぬ〜べ〜,Nube,nube,nb,Jigoku Sensei Nube,11,2,support,3,Power (力),3K (T1),239,2,0,###../...../...../.....,95;1;180;2;48
240,ゆきめ,Yukime,yukime,nb,Jigoku Sensei Nube,11,3,help,1,Neutral (なし),1K,240,0,0,#..../...../...../.....,96;2;26;1;49
241,ゆきめ,Yukime,yukime,nb,Jigoku Sensei Nube,11,4,support,2,Knowledge (知),2K (T1),241,1,0,##.../...../...../.....,96;1;181;2;49
242,ゆきめ,Yukime,yukime,nb,Jigoku Sensei Nube,11,5,support,3,Knowledge (知),3K (T6),242,2,5,##.../#..../...../.....,96;1;181;1;49
243,広,Hiro,hiro,nb,Jigoku Sensei Nube,11,6,help,1,Neutral (なし),1K,243,0,0,#..../...../...../.....,97;2;22;1;48
244,郷子,Kyoko,kyoko,nb,Jigoku Sensei Nube,11,7,help,1,Neutral (なし),1K,244,0,0,#..../...../...../.....,98;2;52;1;49
245,葉,Yoh,yoh,sk,Shaman King,12,0,help,1,Neutral (なし),1K,245,0,0,#..../...../...../.....,99;2;14;1;48
246,葉,Yoh,yoh,sk,Shaman King,12,1,support,2,Knowledge (知),2K (T2),246,1,0,##.../...../...../.....,99;1;22;1;48
247,葉,Yoh,yoh,sk,Shaman King,12,2,support,3,Laughter (笑),3K (T4),247,2,3,.#.../##.../...../.....,99;1;22;2;48
248,葉,Yoh,yoh,sk,Shaman King,12,3,battle,4,Knowledge (知),4K (T1),248,3,0,##.../##.../...../.....,99;0;25;2;48
249,葉,Yoh,yoh,sk,Shaman King,12,4,battle,4,Laughter (笑),4K (T10),249,3,9,.#.../###../...../.....,99;0;25;3;32
250,葉,Yoh,yoh,sk,Shaman King,12,5,battle,5,Knowledge (知),5K (T7),250,4,6,#.#../###../...../.....,99;0;25;5;48
251,葉（白鵠）,Yoh (White Swan),yoh-white-swan,sk,Shaman King,12,6,battle,6,Knowledge (知),6K (T1),251,5,0,###../###../...../.....,99;0;26;2;48
252,アンナ,Anna,anna,sk,Shaman King,12,7,help,1,Neutral (なし),1K,252,0,0,#..../...../...../.....,100;2;41;1;49
253,アンナ,Anna,anna,sk,Shaman King,12,8,support,2,Laughter (笑),2K (T1),253,1,0,##.../...../...../.....,100;1;23;1;49
254,アンナ,,anna,sk,,12,9,support,3,,,254,2,2,##.../.#.../...../.....,100;1;23;2;49
255,アンナ,Anna,anna,sk,Shaman King,12,10,battle,4,Knowledge (知),4K (T1),255,3,0,##.../##.../...../.....,100;0;27;2;49
256,アンナ,Anna,anna,sk,Shaman King,12,11,battle,5,Knowledge (知),5K (T7),256,4,6,#.#../###../...../.....,100;0;27;4;49
257,アンナ,Anna,anna,sk,Shaman King,12,12,battle,5,Power (力),5K (T3),257,4,2,###../.##../...../.....,100;0;27;2;1
258,ハオ,Hao,hao,sk,Shaman King,12,13,help,1,Neutral (なし),1K,258,0,0,#..../...../...../.....,101;2;44;1;48
259,ハオ,Hao,hao,sk,Shaman King,12,14,support,2,Laughter (笑),2K (T2),259,1,1,#..../#..../...../.....,101;1;24;1;48
260,ハオ,Hao,hao,sk,Shaman King,12,15,support,3,Power (力),3K (T1),260,2,0,###../...../...../.....,101;1;24;1;48
261,道蓮,Tao Ren,tao-ren,sk,Shaman King,12,16,help,1,Neutral (なし),1K,261,0,0,#..../...../...../.....,102;2;43;1;48
262,ホロホロ,Horohoro,horohoro,sk,Shaman King,12,17,help,1,Neutral (なし),1K,262,0,0,#..../...../...../.....,103;2;26;1;48
263,まん太,Manta,manta,sk,Shaman King,12,18,help,1,Neutral (なし),1K,263,0,0,#..../...../...../.....,104;2;22;1;48
264,阿弥陀丸,Amidamaru,amidamaru,sk,Shaman King,12,19,help,1,Neutral (なし),1K,264,0,0,#..../...../...../.....,105;2;30;1;48
265,チョコラブ,Chocolove,chocolove,sk,Shaman King,12,20,help,1,Neutral (なし),1K,265,0,0,#..../...../...../.....,106;2;48;1;48
266,ターちゃん,Ta-chan,ta-chan,tc,Jungle no Ohjata-chan,13,0,help,1,Neutral (なし),1K,266,0,0,#..../...../...../.....,107;2;55;1;48
267,ターちゃん,Ta-chan,ta-chan,tc,Jungle no Ohjata-chan,13,1,support,2,Power (力),2K (T1),267,1,0,##.../...../...../.....,107;1;175;1;48
268,ターちゃん,Ta-chan,ta-chan,tc,Jungle no Ohjata-chan,13,2,support,3,Laughter (笑),3K (T4),268,2,3,.#.../##.../...../.....,107;1;175;3;48
269,ヂェーン,Jane,jane,tc,Jungle no Ohjata-chan,13,3,help,1,Neutral (なし),1K,269,0,0,#..../...../...../.....,108;2;42;1;49
270,エテ吉,Etekichi,etekichi,tc,Jungle no Ohjata-chan,13,4,help,1,Neutral (なし),1K,270,0,0,#..../...../...../.....,109;2;28;1;48
271,アナベベ,AnaBebe,anabebe,tc,Jungle no Ohjata-chan,13,5,help,1,Neutral (なし),1K,271,0,0,#..../...../...../.....,110;2;16;1;48
272,承太郎,Jotaro,jotaro,jj,Jojo's Bizarre Adventure,14,0,help,1,Neutral (なし),1K,272,0,0,#..../...../...../.....,111;2;13;1;48
273,承太郎,Jotaro,jotaro,jj,Jojo's Bizarre Adventure,14,1,support,2,Power (力),2K (T2),273,1,1,#..../#..../...../.....,111;1;25;2;48
274,承太郎,Jotaro,jotaro,jj,Jojo's Bizarre Adventure,14,2,support,3,Knowledge (知),3K (T1),274,2,0,###../...../...../.....,111;1;25;3;48
275,承太郎,Jotaro,jotaro,jj,Jojo's Bizarre Adventure,14,3,battle,4,Power (力),4K (T1),275,3,0,##.../##.../...../.....,111;0;28;4;48
276,承太郎,,jotaro,jj,,14,4,battle,5,,,276,4,0,##.../##.../.#.../.....,111;0;28;3;48
277,承太郎,Jotaro,jotaro,jj,Jojo's Bizarre Adventure,14,5,battle,5,Power (力),5K (T1),277,4,9,#..../##.../##.../.....,111;0;28;1;16
278,承太郎,Jotaro,jotaro,jj,Jojo's Bizarre Adventure,14,6,battle,6,Power (力),6K (T1),278,5,0,###../###../...../.....,111;0;28;2;48
279,ＤＩＯ,Dio,dio,jj,Jojo's Bizarre Adventure,14,7,help,1,Neutral (なし),1K,279,0,0,#..../...../...../.....,112;2;44;1;48
280,ＤＩＯ,Dio,dio,jj,Jojo's Bizarre Adventure,14,8,support,2,Knowledge (知),2K (T2),280,1,1,#..../#..../...../.....,112;1;26;2;48
281,ＤＩＯ,Dio,dio,jj,Jojo's Bizarre Adventure,14,9,support,3,Power (力),3K (T3),281,2,2,##.../.#.../...../.....,112;1;26;2;48
282,ＤＩＯ,Dio,dio,jj,Jojo's Bizarre Adventure,14,10,battle,4,Power (力),4K (T1),282,3,0,##.../##.../...../.....,112;0;29;4;48
283,ＤＩＯ,,,jj,,14,11,battle,5,,,283,4,1,###../##.../...../.....,112;0;29;5;48
284,ＤＩＯ,Dio,dio,jj,Jojo's Bizarre Adventure,14,12,battle,5,Power (力),5K (T2),284,4,3,.##../###../...../.....,112;0;29;1;16
285,ＤＩＯ,Dio,dio,jj,Jojo's Bizarre Adventure,14,13,battle,6,Power (力),6K (T2),285,5,1,##.../##.../##.../.....,112;0;29;1;48
286,ジョナサン,Jonathan,jonathan,jj,Jojo's Bizarre Adventure,14,14,help,1,Neutral (なし),1K,286,0,0,#..../...../...../.....,113;2;7;1;48
287,ジョナサン,Jonathan,jonathan,jj,Jojo's Bizarre Adventure,14,15,support,2,Power (力),2K (T1),287,1,0,##.../...../...../.....,113;1;27;2;48
288,ジョナサン,Jonathan,jonathan,jj,Jojo's Bizarre Adventure,14,16,support,3,Power (力),3K (T1),288,2,0,###../...../...../.....,113;1;27;1;48
289,ジョセフ,Joseph,joseph,jj,Jojo's Bizarre Adventure,14,17,help,1,Neutral (なし),1K,289,0,0,#..../...../...../.....,114;2;35;1;48
290,ジョセフ,Joseph,joseph,jj,Jojo's Bizarre Adventure,14,18,support,2,Knowledge (知),2K (T1),290,1,0,##.../...../...../.....,114;1;28;2;48
291,ジョセフ,Joseph,joseph,jj,Jojo's Bizarre Adventure,14,19,support,3,Knowledge (知),3K (T3),291,2,2,##.../.#.../...../.....,114;1;28;2;48
292,仗助,Josuke,josuke,jj,Jojo's Bizarre Adventure,14,20,help,1,Neutral (なし),1K,292,0,0,#..../...../...../.....,115;2;8;1;48
293,仗助,Josuke,josuke,jj,Jojo's Bizarre Adventure,14,21,support,2,Power (力),2K (T1),293,1,0,##.../...../...../.....,115;1;29;2;48
294,仗助,Josuke,josuke,jj,Jojo's Bizarre Adventure,14,22,support,3,Power (力),3K (T6),294,2,5,##.../#..../...../.....,115;1;29;1;48
295,ジョルノ,Giorno,giorno,jj,Jojo's Bizarre Adventure,14,23,help,1,Neutral (なし),1K,295,0,0,#..../...../...../.....,116;2;46;1;48
296,ジョルノ,Giorno,giorno,jj,Jojo's Bizarre Adventure,14,24,support,2,Knowledge (知),2K (T1),296,1,0,##.../...../...../.....,116;1;30;1;48
297,ジョルノ,Giorno,giorno,jj,Jojo's Bizarre Adventure,14,25,support,3,Knowledge (知),3K (T4),297,2,3,.#.../##.../...../.....,116;1;30;1;48
298,徐倫,Jolyne,jolyne,jj,Jojo's Bizarre Adventure,14,26,help,1,Neutral (なし),1K,298,0,0,#..../...../...../.....,117;2;43;1;49
299,徐倫,Jolyne,jolyne,jj,Jojo's Bizarre Adventure,14,27,support,2,Power (力),2K (T1),299,1,0,##.../...../...../.....,117;1;31;1;49
300,徐倫,Jolyne,jolyne,jj,Jojo's Bizarre Adventure,14,28,support,3,Power (力),3K (T2),300,2,1,#..../#..../#..../.....,117;1;31;2;49
301,ジャイロ,Gyro,gyro,jj,Jojo's Bizarre Adventure,14,29,help,1,Neutral (なし),1K,301,0,0,#..../...../...../.....,118;2;53;1;48
302,ジャイロ,Gyro,gyro,jj,Jojo's Bizarre Adventure,14,30,support,2,Knowledge (知),2K (T2),302,1,1,#..../#..../...../.....,118;1;32;1;48
303,ジャイロ,Gyro,gyro,jj,Jojo's Bizarre Adventure,14,31,support,3,Knowledge (知),3K (T1),303,2,0,###../...../...../.....,118;1;32;2;48
304,露伴,Rohan,rohan,jj,Jojo's Bizarre Adventure,14,32,help,1,Neutral (なし),1K,304,0,0,#..../...../...../.....,119;2;34;1;48
305,ジョニィ,Johnny,johnny,jj,Jojo's Bizarre Adventure,14,33,help,1,Neutral (なし),1K,305,0,0,#..../...../...../.....,120;2;33;1;48
306,桜木花道,Hanamichi,sakuragi;hanamichi,sd,Slam Dunk!,15,0,help,1,Neutral (なし),1K,306,0,0,#..../...../...../.....,121;2;1;1;48
307,桜木花道,Hanamichi,sakuragi;hanamichi,sd,Slam Dunk!,15,1,support,2,Power (力),2K (T1),307,1,0,##.../...../...../.....,121;1;126;1;48
308,桜木花道,Hanamichi,sakuragi;hanamichi,sd,Slam Dunk!,15,2,support,3,Power (力),3K (T6),308,2,5,##.../#..../...../.....,121;1;126;1;48
309,流川楓,Kaede,rukawa;kaede,sd,Slam Dunk!,15,3,help,1,Neutral (なし),1K,309,0,0,#..../...../...../.....,122;2;3;1;48
310,流川楓,Kaede,rukawa;kaede,sd,Slam Dunk!,15,4,support,2,Laughter (笑),2K (T1),310,1,0,##.../...../...../.....,122;1;127;2;48
311,流川楓,Kaede,rukawa;kaede,sd,Slam Dunk!,15,5,support,3,Knowledge (知),3K (T4),311,2,3,.#.../##.../...../.....,122;1;127;1;48
312,赤木剛憲,Takenori,takenori,sd,Slam Dunk!,15,6,help,1,Neutral (なし),1K,312,0,0,#..../...../...../.....,123;2;53;1;48
313,赤木剛憲,Takenori,takenori,sd,Slam Dunk!,15,7,support,2,Power (力),2K (T2),313,1,1,#..../#..../...../.....,123;1;128;2;48
314,赤木剛憲,Takenori,takenori,sd,Slam Dunk!,15,8,support,3,Power (力),3K (T2),314,2,1,#..../#..../#..../.....,123;1;128;2;48
315,三井寿,Hisashi,hisashi,sd,Slam Dunk!,15,9,help,1,Neutral (なし),1K,315,0,0,#..../...../...../.....,124;2;14;1;48
316,三井寿,Hisashi,hisashi,sd,Slam Dunk!,15,10,support,2,Knowledge (知),2K (T1),316,1,0,##.../...../...../.....,124;1;129;1;48
317,三井寿,Hisashi,hisashi,sd,Slam Dunk!,15,11,support,3,Knowledge (知),3K (T5),317,2,4,#..../##.../...../.....,124;1;129;2;48
318,宮城リョータ,Ryota,ryota,sd,Slam Dunk!,15,12,help,1,Neutral (なし),1K,318,0,0,#..../...../...../.....,125;2;39;1;48
319,宮城リョータ,Ryota,ryota,sd,Slam Dunk!,15,13,support,2,Knowledge (知),2K (T2),319,1,1,#..../#..../...../.....,125;1;130;1;48
320,宮城リョータ,Ryota,ryota,sd,Slam Dunk!,15,14,support,3,Knowledge (知),3K (T3),320,2,2,##.../.#.../...../.....,125;1;130;3;48
321,赤木晴子,Haruko,haruko,sd,Slam Dunk!,15,15,help,1,Neutral (なし),1K,321,0,0,#..../...../...../.....,126;2;52;1;49
322,安西先生,Anzai-Sensei,anzai-sensei,sd,Slam Dunk!,15,16,help,1,Neutral (なし),1K,322,0,0,#..../...../...../.....,127;2;8;1;48
323,星矢,Seiya,seiya,ss,Saint Seiya,16,0,help,1,Neutral (なし),1K,323,0,0,#..../...../...../.....,128;2;13;1;48
324,星矢,Seiya,seiya,ss,Saint Seiya,16,1,support,2,Power (力),2K (T1),324,1,0,##.../...../...../.....,128;1;150;1;48
325,星矢,Seiya,seiya,ss,Saint Seiya,16,2,support,3,Power (力),3K (T2),325,2,1,#..../#..../#..../.....,128;1;150;1;48
326,星矢,Seiya,seiya,ss,Saint Seiya,16,3,battle,4,Power (力),4K (T1),326,3,0,##.../##.../...../.....,128;0;63;1;48
327,星矢,Seiya,seiya,ss,Saint Seiya,16,4,battle,5,Power (力),5K (T3),327,4,2,###../.##../...../.....,128;0;63;2;48
328,星矢,Seiya,seiya,ss,Saint Seiya,16,5,battle,6,Power (力),6K (T1),328,5,0,###../###../...../.....,128;0;63;3;48
329,星矢,Seiya,seiya,ss,Saint Seiya,16,6,battle,7,Power (力),7K (T2),329,6,1,###../###../..#../.....,128;0;63;5;48
330,星矢（黄金聖衣）,Seiya (Gold),seiya-gold,ss,Saint Seiya,16,7,battle,8,Power (力),8K (T1),330,7,0,##.../##.../##.../##...,128;0;64;5;48
331,紫龍,Shiryu,shiryu,ss,Saint Seiya,16,8,help,1,Neutral (なし),1K,331,0,0,#..../...../...../.....,129;2;10;1;48
332,紫龍,Shiryu,shiryu,ss,Saint Seiya,16,9,support,2,Power (力),2K (T1),332,1,0,##.../...../...../.....,129;1;151;2;48
333,紫龍,Shiryu,shiryu,ss,Saint Seiya,16,10,support,3,Power (力),3K (T2),333,2,1,#..../#..../#..../.....,129;1;151;3;48
334,氷河,Hyoga,hyoga,ss,Saint Seiya,16,11,help,1,Neutral (なし),1K,334,0,0,#..../...../...../.....,130;2;26;1;48
335,氷河,Hyoga,hyoga,ss,Saint Seiya,16,12,support,2,Power (力),2K (T1),335,1,0,##.../...../...../.....,130;1;152;2;48
336,氷河,Hyoga,hyoga,ss,Saint Seiya,16,13,support,3,Power (力),3K (T2),336,2,1,#..../#..../#..../.....,130;1;152;1;48
337,瞬,Shun,shun,ss,Saint Seiya,16,14,help,1,Neutral (なし),1K,337,0,0,#..../...../...../.....,131;2;5;1;48
338,瞬,Shun,shun,ss,Saint Seiya,16,15,support,2,Knowledge (知),2K (T1),338,1,1,#..../#..../...../.....,131;1;153;1;48
339,瞬,Shun,shun,ss,Saint Seiya,16,16,support,3,Power (力),3K (T2),339,2,1,#..../#..../#..../.....,131;1;153;2;48
340,一輝,Ikki,ikki,ss,Saint Seiya,16,17,help,1,Neutral (なし),1K,340,0,0,#..../...../...../.....,132;2;54;1;48
341,一輝,Ikki,ikki,ss,Saint Seiya,16,18,support,2,Knowledge (知),2K (T1),341,1,0,##.../...../...../.....,132;1;154;1;48
342,一輝,Ikki,ikki,ss,Saint Seiya,16,19,support,3,Power (力),3K (T1),342,2,0,###../...../...../.....,132;1;154;2;48
343,アテナ,Athena,athena,ss,Saint Seiya,16,20,help,1,Neutral (なし),1K,343,0,0,#..../...../...../.....,133;2;53;1;49
344,ムウ,Muu,muu,ss,Saint Seiya,16,21,help,1,Neutral (なし),1K,344,0,0,#..../...../...../.....,134;2;7;1;48
345,太臓,Taizo,taizo,tz,Taizomote King Saga,17,0,help,1,Neutral (なし),1K,345,0,0,#..../...../...../.....,135;2;45;1;48
346,太臓,Taizo,taizo,tz,Taizomote King Saga,17,1,support,2,Laughter (笑),2K (T1),346,1,0,##.../...../...../.....,135;1;185;2;48
347,太臓,Taizo,taizo,tz,Taizomote King Saga,17,2,support,3,Laughter (笑),3K (T5),347,2,4,#..../##.../...../.....,135;1;185;2;48
348,スピン,Spin,spin,tz,Taizomote King Saga,17,3,help,1,Neutral (なし),1K,348,0,0,#..../...../...../.....,136;2;30;1;49
349,スピン,Spin,spin,tz,Taizomote King Saga,17,4,support,2,Laughter (笑),2K (T1),349,1,0,##.../...../...../.....,136;1;186;2;49
350,スピン,Spin,spin,tz,Taizomote King Saga,17,5,support,3,Laughter (笑),3K (T4),350,2,3,.#.../##.../...../.....,136;1;186;1;49
351,あいす,Aisu,aisu,tz,Taizomote King Saga,17,6,help,1,Neutral (なし),1K,351,0,0,#..../...../...../.....,137;2;26;1;49
352,リョーマ,Ryoma,ryoma,to,Prince of Tennis,18,0,help,1,Neutral (なし),1K,352,0,0,#..../...../...../.....,138;2;14;1;48
353,リョーマ,Ryoma,ryoma,to,Prince of Tennis,18,1,support,2,Knowledge (知),2K (T2),353,1,1,#..../#..../...../.....,138;1;108;1;48
354,リョーマ,Ryoma,ryoma,to,Prince of Tennis,18,2,support,3,Knowledge (知),3K (T4),354,2,3,.#.../##.../...../.....,138;1;108;1;48
355,手塚,Tezuka,tezuka,to,Prince of Tennis,18,3,help,1,Neutral (なし),1K,355,0,0,#..../...../...../.....,139;2;46;1;48
356,手塚,Tezuka,tezuka,to,Prince of Tennis,18,4,support,2,Knowledge (知),2K (T2),356,1,1,#..../#..../...../.....,139;1;109;1;48
357,手塚,Tezuka,tezuka,to,Prince of Tennis,18,5,support,3,Knowledge (知),3K (T6),357,2,5,##.../#..../...../.....,139;1;109;1;48
358,不二,Fuji,fuji,to,Prince of Tennis,18,6,help,1,Neutral (なし),1K,358,0,0,#..../...../...../.....,140;2;5;1;48
